id,verb_id,tense,person,pronoun,is_regular,correct_stem,correct_ending,distractor_stems,distractor_endings,aux_stem,aux_ending,distractor_aux_stems,distractor_aux_endings,rule_summary,explanation_translations
2808ad09-a2aa-4566-9819-d2f73638ff9e,2c02b05a-b405-4525-a017-4b55ee872f26,Plus-que-parfait,elle,elle,FALSE,eu,,"{""eue"",""été"",""eus""}",,av,ait,"{""ét"",""aur"",""a""}","{""ais"",""a"",""it""}",Compound tense using avoir (imparfait) + 'eu'.,"{""en"":""For 'elle', use 'avait' + 'eu'. No agreement."",""zh"":""对于 'elle'，使用 'avait' + 'eu'。不配合。"",""ja"":""'elle' の場合、'avait' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elle', utilisez 'avait' + 'eu'. Pas d'accord.""}"
13967d2b-587a-4957-a7d2-c3b684cd7aab,2c02b05a-b405-4525-a017-4b55ee872f26,Plus-que-parfait,nous,nous,FALSE,eu,,"{""été"",""eue"",""eus""}",,av,ions,"{""ét"",""aur"",""a""}","{""ons"",""iez"",""aient""}",Compound tense using avoir (imparfait) + 'eu'.,"{""en"":""For 'nous', use 'avions' + 'eu'."",""zh"":""对于 'nous'，使用 'avions' + 'eu'。"",""ja"":""'nous' の場合、'avions' + 'eu' を使います。"",""fr"":""Pour 'nous', utilisez 'avions' + 'eu'.""}"
cc61edae-64ef-4714-96a7-98579fd7fba8,2c02b05a-b405-4525-a017-4b55ee872f26,Plus-que-parfait,vous,vous,FALSE,eu,,"{""été"",""eue"",""eus""}",,av,iez,"{""ét"",""aur"",""a""}","{""ez"",""ions"",""aient""}",Compound tense using avoir (imparfait) + 'eu'.,"{""en"":""For 'vous', use 'aviez' + 'eu'."",""zh"":""对于 'vous'，使用 'aviez' + 'eu'。"",""ja"":""'vous' の場合、'aviez' + 'eu' を使います。"",""fr"":""Pour 'vous', utilisez 'aviez' + 'eu'.""}"
522dd864-9915-4299-9276-d10b83022985,2c02b05a-b405-4525-a017-4b55ee872f26,Plus-que-parfait,ils,ils,FALSE,eu,,"{""été"",""eue"",""eus""}",,av,aient,"{""ét"",""aur"",""a""}","{""ont"",""ent"",""iez""}",Compound tense using avoir (imparfait) + 'eu'.,"{""en"":""For 'ils', use 'avaient' + 'eu'."",""zh"":""对于 'ils'，使用 'avaient' + 'eu'。"",""ja"":""'ils' の場合、'avaient' + 'eu' を使います。"",""fr"":""Pour 'ils', utilisez 'avaient' + 'eu'.""}"
20d751e4-6934-4a96-b0d9-957c8f4322c7,2c02b05a-b405-4525-a017-4b55ee872f26,Plus-que-parfait,elles,elles,FALSE,eu,,"{""eue"",""été"",""eus""}",,av,aient,"{""ét"",""aur"",""a""}","{""ont"",""ent"",""iez""}",Compound tense using avoir (imparfait) + 'eu'.,"{""en"":""For 'elles', use 'avaient' + 'eu'. No agreement."",""zh"":""对于 'elles'，使用 'avaient' + 'eu'。不配合。"",""ja"":""'elles' の場合、'avaient' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elles', utilisez 'avaient' + 'eu'. Pas d'accord.""}"
c33748a9-3043-4a08-9c99-2fdf607960a8,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,je,j',FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ai,"{""ser"",""av"",""a""}","{""ais"",""as"",""a""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""The futur antérieur uses 'avoir' in future + 'eu'."",""zh"":""先将来时使用 'avoir' 的将来时 + 'eu'。"",""ja"":""前未来は 'avoir' の未来形 + 'eu' を使います。"",""fr"":""Le futur antérieur utilise 'avoir' au futur + 'eu'.""}"
8cbc4b84-22e9-4327-b996-52025dbcd34a,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,tu,tu,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,as,"{""ser"",""av"",""a""}","{""a"",""es"",""ai""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'tu', use 'auras' + 'eu'."",""zh"":""对于 'tu'，使用 'auras' + 'eu'。"",""ja"":""'tu' の場合、'auras' + 'eu' を使います。"",""fr"":""Pour 'tu', utilisez 'auras' + 'eu'.""}"
02700afc-505c-49a9-a4fc-6f8ae1d9e529,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,il,il,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,a,"{""ser"",""av"",""a""}","{""as"",""ai"",""e""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'il', use 'aura' + 'eu'."",""zh"":""对于 'il'，使用 'aura' + 'eu'。"",""ja"":""'il' の場合、'aura' + 'eu' を使います。"",""fr"":""Pour 'il', utilisez 'aura' + 'eu'.""}"
c127b633-7f13-4c2f-9b0e-c109e1078942,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,elle,elle,FALSE,eu,,"{""eue"",""été"",""eus""}",,aur,a,"{""ser"",""av"",""a""}","{""as"",""ai"",""e""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'elle', use 'aura' + 'eu'. No agreement."",""zh"":""对于 'elle'，使用 'aura' + 'eu'。不配合。"",""ja"":""'elle' の場合、'aura' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elle', utilisez 'aura' + 'eu'. Pas d'accord.""}"
1d4e6a51-ee2a-4a68-a990-d22be2a909e7,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,nous,nous,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ons,"{""ser"",""av"",""a""}","{""ez"",""ont"",""ions""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'nous', use 'aurons' + 'eu'."",""zh"":""对于 'nous'，使用 'aurons' + 'eu'。"",""ja"":""'nous' の場合、'aurons' + 'eu' を使います。"",""fr"":""Pour 'nous', utilisez 'aurons' + 'eu'.""}"
4e529330-cc84-48f7-bc45-fc896d5eba39,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,vous,vous,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ez,"{""ser"",""av"",""a""}","{""ons"",""ont"",""iez""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'vous', use 'aurez' + 'eu'."",""zh"":""对于 'vous'，使用 'aurez' + 'eu'。"",""ja"":""'vous' の場合、'aurez' + 'eu' を使います。"",""fr"":""Pour 'vous', utilisez 'aurez' + 'eu'.""}"
9815862f-23c3-410f-90c3-3d1bb40acd0f,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,ils,ils,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ont,"{""ser"",""av"",""a""}","{""ent"",""ez"",""ons""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'ils', use 'auront' + 'eu'."",""zh"":""对于 'ils'，使用 'auront' + 'eu'。"",""ja"":""'ils' の場合、'auront' + 'eu' を使います。"",""fr"":""Pour 'ils', utilisez 'auront' + 'eu'.""}"
c4b5d2a7-e2f4-40cf-8c71-5a878c6fb441,2c02b05a-b405-4525-a017-4b55ee872f26,Futur Antérieur,elles,elles,FALSE,eu,,"{""eue"",""été"",""eus""}",,aur,ont,"{""ser"",""av"",""a""}","{""ent"",""ez"",""ons""}",Compound tense using avoir (future) + 'eu'.,"{""en"":""For 'elles', use 'auront' + 'eu'. No agreement."",""zh"":""对于 'elles'，使用 'auront' + 'eu'。不配合。"",""ja"":""'elles' の場合、'auront' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elles', utilisez 'auront' + 'eu'. Pas d'accord.""}"
8dde3e71-2ca6-49d3-9dea-e678d33f105e,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,je,j',FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ais,"{""ser"",""av"",""a""}","{""ai"",""as"",""ois""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""The conditionnel passé uses 'avoir' in conditional + 'eu'."",""zh"":""条件式过去时使用 'avoir' 的条件式 + 'eu'。"",""ja"":""条件法過去は 'avoir' の条件法 + 'eu' を使います。"",""fr"":""Le conditionnel passé utilise 'avoir' au conditionnel + 'eu'.""}"
8816052a-e725-488b-b5db-a0c5e508b43c,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,tu,tu,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ais,"{""ser"",""av"",""a""}","{""as"",""ai"",""ois""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'tu', use 'aurais' + 'eu'."",""zh"":""对于 'tu'，使用 'aurais' + 'eu'。"",""ja"":""'tu' の場合、'aurais' + 'eu' を使います。"",""fr"":""Pour 'tu', utilisez 'aurais' + 'eu'.""}"
12de6b40-d9fd-416b-a101-4e7630d07298,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,il,il,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ait,"{""ser"",""av"",""a""}","{""a"",""ais"",""it""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'il', use 'aurait' + 'eu'."",""zh"":""对于 'il'，使用 'aurait' + 'eu'。"",""ja"":""'il' の場合、'aurait' + 'eu' を使います。"",""fr"":""Pour 'il', utilisez 'aurait' + 'eu'.""}"
6e3f54ca-9ba3-4dc9-a859-cff99b2d9170,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,elle,elle,FALSE,eu,,"{""eue"",""été"",""eus""}",,aur,ait,"{""ser"",""av"",""a""}","{""a"",""ais"",""it""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'elle', use 'aurait' + 'eu'. No agreement."",""zh"":""对于 'elle'，使用 'aurait' + 'eu'。不配合。"",""ja"":""'elle' の場合、'aurait' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elle', utilisez 'aurait' + 'eu'. Pas d'accord.""}"
174662fd-6784-4814-a6a9-f8090574bece,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,nous,nous,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,ions,"{""ser"",""av"",""a""}","{""ons"",""iez"",""ais""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'nous', use 'aurions' + 'eu'."",""zh"":""对于 'nous'，使用 'aurions' + 'eu'。"",""ja"":""'nous' の場合、'aurions' + 'eu' を使います。"",""fr"":""Pour 'nous', utilisez 'aurions' + 'eu'.""}"
5e2cc08f-8e1d-4c14-a6cc-ff8c5b32e55e,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,vous,vous,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,iez,"{""ser"",""av"",""a""}","{""ez"",""ions"",""ais""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'vous', use 'auriez' + 'eu'."",""zh"":""对于 'vous'，使用 'auriez' + 'eu'。"",""ja"":""'vous' の場合、'auriez' + 'eu' を使います。"",""fr"":""Pour 'vous', utilisez 'auriez' + 'eu'.""}"
dd65aa50-56be-4711-af27-2d2e8bf3d26c,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,ils,ils,FALSE,eu,,"{""été"",""eue"",""eus""}",,aur,aient,"{""ser"",""av"",""a""}","{""ont"",""ent"",""ais""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'ils', use 'auraient' + 'eu'."",""zh"":""对于 'ils'，使用 'auraient' + 'eu'。"",""ja"":""'ils' の場合、'auraient' + 'eu' を使います。"",""fr"":""Pour 'ils', utilisez 'auraient' + 'eu'.""}"
8e8631da-f4c7-499e-84bd-679a85bad0be,2c02b05a-b405-4525-a017-4b55ee872f26,Conditionnel Passé,elles,elles,FALSE,eu,,"{""eue"",""été"",""eus""}",,aur,aient,"{""ser"",""av"",""a""}","{""ont"",""ent"",""ais""}",Compound tense using avoir (conditional) + 'eu'.,"{""en"":""For 'elles', use 'auraient' + 'eu'. No agreement."",""zh"":""对于 'elles'，使用 'auraient' + 'eu'。不配合。"",""ja"":""'elles' の場合、'auraient' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elles', utilisez 'auraient' + 'eu'. Pas d'accord.""}"
6794cad9-f270-44f3-bb79-d80d24b30c6b,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,je,Que j',FALSE,eu,,"{""été"",""eue"",""eus""}",,aie,,"{""sois"",""ai"",""a""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""The subjonctif passé uses 'avoir' in subjunctive + 'eu'."",""zh"":""虚拟式过去时使用 'avoir' 的虚拟式 + 'eu'。"",""ja"":""接続法過去は 'avoir' の接続法 + 'eu' を使います。"",""fr"":""Le subjonctif passé utilise 'avoir' au subjonctif + 'eu'.""}"
ebdaf5b2-00e4-43a2-bd73-cf4f480f3423,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,tu,Que tu,FALSE,eu,,"{""été"",""eue"",""eus""}",,aies,,"{""sois"",""aie"",""as""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'tu', use 'aies' + 'eu'."",""zh"":""对于 'tu'，使用 'aies' + 'eu'。"",""ja"":""'tu' の場合、'aies' + 'eu' を使います。"",""fr"":""Pour 'tu', utilisez 'aies' + 'eu'.""}"
0d7cd4e9-2caf-401b-b178-53c51ca89c5d,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,il,Qu'il,FALSE,eu,,"{""été"",""eue"",""eus""}",,ait,,"{""soit"",""aie"",""a""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'il', use 'ait' + 'eu'."",""zh"":""对于 'il'，使用 'ait' + 'eu'。"",""ja"":""'il' の場合、'ait' + 'eu' を使います。"",""fr"":""Pour 'il', utilisez 'ait' + 'eu'.""}"
0f6874d0-874f-4416-8db2-2c67ab965cd5,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,elle,Qu'elle,FALSE,eu,,"{""eue"",""été"",""eus""}",,ait,,"{""soit"",""aie"",""a""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'elle', use 'ait' + 'eu'. No agreement."",""zh"":""对于 'elle'，使用 'ait' + 'eu'。不配合。"",""ja"":""'elle' の場合、'ait' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elle', utilisez 'ait' + 'eu'. Pas d'accord.""}"
c73f4a10-5e19-426f-8420-d51662259b56,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,nous,Que nous,FALSE,eu,,"{""été"",""eue"",""eus""}",,ayons,,"{""soyons"",""avions"",""avons""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'nous', use 'ayons' + 'eu'."",""zh"":""对于 'nous'，使用 'ayons' + 'eu'。"",""ja"":""'nous' の場合、'ayons' + 'eu' を使います。"",""fr"":""Pour 'nous', utilisez 'ayons' + 'eu'.""}"
d0c36379-295e-4fc3-b667-422fb3a2f6ad,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,vous,Que vous,FALSE,eu,,"{""été"",""eue"",""eus""}",,ayez,,"{""soyez"",""aviez"",""avez""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'vous', use 'ayez' + 'eu'."",""zh"":""对于 'vous'，使用 'ayez' + 'eu'。"",""ja"":""'vous' の場合、'ayez' + 'eu' を使います。"",""fr"":""Pour 'vous', utilisez 'ayez' + 'eu'.""}"
4f6967b0-1c0c-46f7-a2ad-e7a5c16e0436,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,ils,Qu'ils,FALSE,eu,,"{""été"",""eue"",""eus""}",,aient,,"{""soient"",""aie"",""ont""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'ils', use 'aient' + 'eu'."",""zh"":""对于 'ils'，使用 'aient' + 'eu'。"",""ja"":""'ils' の場合、'aient' + 'eu' を使います。"",""fr"":""Pour 'ils', utilisez 'aient' + 'eu'.""}"
b49ada99-55c6-4ffa-bc3e-af4f63f00cd2,2c02b05a-b405-4525-a017-4b55ee872f26,Subjonctif Passé,elles,Qu'elles,FALSE,eu,,"{""eue"",""été"",""eus""}",,aient,,"{""soient"",""aie"",""ont""}",,Compound tense using avoir (subjunctive) + 'eu'.,"{""en"":""For 'elles', use 'aient' + 'eu'. No agreement."",""zh"":""对于 'elles'，使用 'aient' + 'eu'。不配合。"",""ja"":""'elles' の場合、'aient' + 'eu' を使います。一致はありません。"",""fr"":""Pour 'elles', utilisez 'aient' + 'eu'. Pas d'accord.""}"
fb66b18b-0066-4b3b-b760-1bd5756a958a,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,je,je,FALSE,suis,,"{""es"",""est"",""sois""}",,,,,,Simple tense; irregular form 'suis'.,"{""en"":""For 'je', 'être' is irregular in the present tense: 'je suis'."",""zh"":""对于 'je'，'être' 在现在时是不规则的：'je suis'。"",""ja"":""'je' の場合、現在形の 'être' は不規則で 'je suis' となります。"",""fr"":""Pour 'je', 'être' est irrégulier au présent : 'je suis'.""}"
ef776ed9-b816-4253-95bd-3297feb5273a,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,tu,tu,FALSE,es,,"{""suis"",""est"",""êtes""}",,,,,,Simple tense; irregular form 'es'.,"{""en"":""For 'tu', the irregular form is 'es'."",""zh"":""对于 'tu'，不规则形式是 'es'。"",""ja"":""'tu' の場合、不規則な形は 'es' です。"",""fr"":""Pour 'tu', la forme irrégulière est 'es'.""}"
8d2c13df-c4b9-4219-bca4-406ec5363945,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,il,il,FALSE,est,,"{""es"",""soit"",""suis""}",,,,,,Simple tense; irregular form 'est'.,"{""en"":""For 'il', the irregular form is 'est'."",""zh"":""对于 'il'，不规则形式是 'est'。"",""ja"":""'il' の場合、不規則な形は 'est' です。"",""fr"":""Pour 'il', la forme irrégulière est 'est'.""}"
25e32fe9-c810-4339-95a7-c85bacd88481,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,elle,elle,FALSE,est,,"{""es"",""soit"",""suis""}",,,,,,Simple tense; irregular form 'est'.,"{""en"":""For 'elle', use the same form as 'il': 'est'."",""zh"":""对于 'elle'，使用与 'il' 相同的形式：'est'。"",""ja"":""'elle' の場合、'il' と同じ形 'est' を使います。"",""fr"":""Pour 'elle', utilisez la même forme que pour 'il' : 'est'.""}"
bb86ef9f-d818-45d7-bd53-8ea818472529,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,nous,nous,FALSE,sommes,,"{""sont"",""sons"",""étions""}",,,,,,Simple tense; irregular form 'sommes'.,"{""en"":""For 'nous', the irregular form is 'sommes'."",""zh"":""对于 'nous'，不规则形式是 'sommes'。"",""ja"":""'nous' の場合、不規則な形は 'sommes' です。"",""fr"":""Pour 'nous', la forme irrégulière est 'sommes'.""}"
c5c18daa-6b2f-4664-911a-ca44ef4be92f,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,vous,vous,FALSE,êtes,,"{""est"",""sont"",""étiez""}",,,,,,Simple tense; irregular form 'êtes'.,"{""en"":""For 'vous', the irregular form is 'êtes'."",""zh"":""对于 'vous'，不规则形式是 'êtes'。"",""ja"":""'vous' の場合、不規則な形は 'êtes' です。"",""fr"":""Pour 'vous', la forme irrégulière est 'êtes'.""}"
2024af76-7544-4629-a500-5f6ba3a5d568,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,ils,ils,FALSE,sont,,"{""ont"",""sommes"",""soient""}",,,,,,Simple tense; irregular form 'sont'.,"{""en"":""For 'ils', the irregular form is 'sont'."",""zh"":""对于 'ils'，不规则形式是 'sont'。"",""ja"":""'ils' の場合、不規則な形は 'sont' です。"",""fr"":""Pour 'ils', la forme irrégulière est 'sont'.""}"
68d4bd4b-d571-4d84-9c50-09d53cc65573,4333d491-91f6-442f-beac-437f7fcd1bc7,Présent,elles,elles,FALSE,sont,,"{""ont"",""sommes"",""soient""}",,,,,,Simple tense; irregular form 'sont'.,"{""en"":""For 'elles', use the same form as 'ils': 'sont'."",""zh"":""对于 'elles'，使用与 'ils' 相同的形式：'sont'。"",""ja"":""'elles' の場合、'ils' と同じ形 'sont' を使います。"",""fr"":""Pour 'elles', utilisez la même forme que pour 'ils' : 'sont'.""}"
b5648d51-44df-4df3-9fee-607788d226ed,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,je,j',TRUE,ét,ais,"{""ser"",""suis"",""fus""}","{""ait"",""as"",""ai""}",,,,,Simple tense; stem 'ét-' + ending 'ais'.,"{""en"":""The imperfect stem is 'ét-'. For 'je', add 'ais'."",""zh"":""未完成过去时词根是 'ét-'。对于 'je'，加上 'ais'。"",""ja"":""半過去の語幹は 'ét-' です。'je' には 'ais' を加えます。"",""fr"":""Le radical de l'imparfait est 'ét-'. Pour 'je', ajoutez 'ais'.""}"
ee72d3c5-c5ab-475c-a606-b539ad9dc573,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,tu,tu,TRUE,ét,ais,"{""ser"",""es"",""fus""}","{""ait"",""as"",""ions""}",,,,,Simple tense; stem 'ét-' + ending 'ais'.,"{""en"":""For 'tu', use the stem 'ét-' and add 'ais'."",""zh"":""对于 'tu'，使用词根 'ét-' 并加上 'ais'。"",""ja"":""'tu' の場合、語幹 'ét-' に 'ais' を加えます。"",""fr"":""Pour 'tu', utilisez le radical 'ét-' et ajoutez 'ais'.""}"
4e37555f-97d6-4ab9-b65b-5212aca4816c,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,il,il,TRUE,ét,ait,"{""ser"",""est"",""fus""}","{""ais"",""a"",""it""}",,,,,Simple tense; stem 'ét-' + ending 'ait'.,"{""en"":""For 'il', the imperfect ending is 'ait' added to 'ét-'."",""zh"":""对于 'il'，未完成过去时词尾是 'ait'，加在 'ét-' 后。"",""ja"":""'il' の場合、半過去の語尾は 'ait' で、'ét-' に加えます。"",""fr"":""Pour 'il', la terminaison de l'imparfait est 'ait' ajoutée à 'ét-'.""}"
872952dd-cd2b-4116-88cf-37485562f17c,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,elle,elle,TRUE,ét,ait,"{""ser"",""est"",""fus""}","{""ais"",""a"",""it""}",,,,,Simple tense; stem 'ét-' + ending 'ait'.,"{""en"":""For 'elle', use the same form as 'il': 'était'."",""zh"":""对于 'elle'，使用与 'il' 相同的形式：'était'。"",""ja"":""'elle' の場合、'il' と同じ形 'était' を使います。"",""fr"":""Pour 'elle', utilisez la même forme que pour 'il' : 'était'.""}"
12c922e4-d9fe-4165-bca9-2c7c9671834d,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,nous,nous,TRUE,ét,ions,"{""ser"",""sommes"",""fus""}","{""ons"",""iez"",""aient""}",,,,,Simple tense; stem 'ét-' + ending 'ions'.,"{""en"":""For 'nous', add 'ions' to the stem 'ét-'."",""zh"":""对于 'nous'，在词根 'ét-' 后加上 'ions'。"",""ja"":""'nous' の場合、語幹 'ét-' に 'ions' を加えます。"",""fr"":""Pour 'nous', ajoutez 'ions' au radical 'ét-'.""}"
9bc068dd-acf5-4403-8821-6dc5aff35b4f,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,vous,vous,TRUE,ét,iez,"{""ser"",""êtes"",""fus""}","{""ez"",""ions"",""aient""}",,,,,Simple tense; stem 'ét-' + ending 'iez'.,"{""en"":""For 'vous', add 'iez' to the stem 'ét-'."",""zh"":""对于 'vous'，在词根 'ét-' 后加上 'iez'。"",""ja"":""'vous' の場合、語幹 'ét-' に 'iez' を加えます。"",""fr"":""Pour 'vous', ajoutez 'iez' au radical 'ét-'.""}"
541d1637-5c57-4bf7-adec-946b2127df3d,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,ils,ils,TRUE,ét,aient,"{""ser"",""sont"",""fus""}","{""ont"",""ent"",""ait""}",,,,,Simple tense; stem 'ét-' + ending 'aient'.,"{""en"":""For 'ils', the ending is 'aient', added to 'ét-'."",""zh"":""对于 'ils'，词尾是 'aient'，加在 'ét-' 后。"",""ja"":""'ils' の場合、語尾は 'aient' で、'ét-' に加えます。"",""fr"":""Pour 'ils', la terminaison est 'aient', ajoutée à 'ét-'.""}"
ef82382e-4e18-40c6-af82-79c23487557b,4333d491-91f6-442f-beac-437f7fcd1bc7,Imparfait,elles,elles,TRUE,ét,aient,"{""ser"",""sont"",""fus""}","{""ont"",""ent"",""ait""}",,,,,Simple tense; stem 'ét-' + ending 'aient'.,"{""en"":""For 'elles', use the same form as 'ils': 'étaient'."",""zh"":""对于 'elles'，使用与 'ils' 相同的形式：'étaient'。"",""ja"":""'elles' の場合、'ils' と同じ形 'étaient' を使います。"",""fr"":""Pour 'elles', utilisez la même forme que pour 'ils' : 'étaient'.""}"
